Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Original_BehaviorType,Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop,Time,Behavior type,Stop (s).x
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,24597,24889,NA,NA,NA,NA,821.31,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,24597,24889,NA,NA,NA,NA,831.06,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,24929,24959,NA,NA,NA,NA,832.396,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,24929,24959,NA,NA,NA,NA,833.398,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30269,30415,NA,NA,NA,NA,1010.702,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30269,30415,NA,NA,NA,NA,1015.577,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30588,30681,NA,NA,NA,NA,1021.353,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30588,30681,NA,NA,NA,NA,1024.459,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30765,30843,NA,NA,NA,NA,1027.264,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30765,30843,NA,NA,NA,NA,1029.868,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30988,31059,NA,NA,NA,NA,1034.71,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30988,31059,NA,NA,NA,NA,1037.08,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,31226,31236,NA,NA,NA,NA,1042.657,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,31226,31236,NA,NA,NA,NA,1042.991,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,31295,31420,NA,NA,NA,NA,1044.961,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,31295,31420,NA,NA,NA,NA,1049.135,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38014,38102,NA,NA,NA,NA,1269.313,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38014,38102,NA,NA,NA,NA,1272.251,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38140,38190,NA,NA,NA,NA,1273.52,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38140,38190,NA,NA,NA,NA,1275.19,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38233,38332,NA,NA,NA,NA,1276.625,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38233,38332,NA,NA,NA,NA,1279.931,STOP,NA
