Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1044.961,1049.135,4.174,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,31295,31420,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1051.071,1051.071,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,31478,31478,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1072.675,1072.675,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,32125,32125,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1077.417,1077.417,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,32267,32267,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1079.988,1079.988,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,32344,32344,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1098.520,1098.520,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,32899,32899,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1110.974,1110.974,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,33272,33272,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1127.736,1127.736,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,33774,33774,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1148.772,1148.772,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,34404,34404,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1180.260,1180.260,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,35347,35347,,,,
