Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,914.202,914.968,0.766,VIDEO\Mokai.mp4,27422,27445,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,915.235,915.735,0.500,VIDEO\Mokai.mp4,27453,27468,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,End,Not defined,T4,POINT,915.868,915.868,NA,VIDEO\Mokai.mp4,27472,27472,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,Start,Not defined,T5,POINT,971.910,971.910,NA,VIDEO\Mokai.mp4,29153,29153,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,971.910,972.077,0.167,VIDEO\Mokai.mp4,29153,29158,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,972.510,974.143,1.633,VIDEO\Mokai.mp4,29171,29220,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,974.510,974.710,0.200,VIDEO\Mokai.mp4,29231,29237,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,975.043,975.443,0.400,VIDEO\Mokai.mp4,29247,29259,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,975.643,976.010,0.367,VIDEO\Mokai.mp4,29265,29276,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,976.210,977.210,1.000,VIDEO\Mokai.mp4,29282,29312,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,977.310,977.977,0.667,VIDEO\Mokai.mp4,29315,29335,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,978.477,978.943,0.466,VIDEO\Mokai.mp4,29350,29364,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,979.277,980.377,1.100,VIDEO\Mokai.mp4,29374,29407,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,980.443,981.412,0.969,VIDEO\Mokai.mp4,29409,29438,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,982.212,986.378,4.166,VIDEO\Mokai.mp4,29462,29587,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,986.612,987.412,0.800,VIDEO\Mokai.mp4,29594,29618,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,987.612,987.878,0.266,VIDEO\Mokai.mp4,29624,29632,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,989.678,989.978,0.300,VIDEO\Mokai.mp4,29686,29695,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,995.647,996.213,0.566,VIDEO\Mokai.mp4,29865,29882,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,alternating gaze,Not defined,,STATE,996.547,1000.980,4.433,VIDEO\Mokai.mp4,29892,30025,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,996.547,997.213,0.666,VIDEO\Mokai.mp4,29892,29912,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,999.147,999.147,NA,VIDEO\Mokai.mp4,29970,29970,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,999.580,1000.513,0.933,VIDEO\Mokai.mp4,29983,30011,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,1002.113,1002.113,NA,VIDEO\Mokai.mp4,30059,30059,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,1005.482,1005.482,NA,VIDEO\Mokai.mp4,30160,30160,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,heavily breathing,Not defined,,POINT,1012.715,1012.715,NA,VIDEO\Mokai.mp4,30377,30377,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,1035.418,1035.418,NA,VIDEO\Mokai.mp4,31058,31058,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,End,Not defined,T5,POINT,1151.903,1151.903,NA,VIDEO\Mokai.mp4,34552,34552,,,,
