Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Original_BehaviorType,Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop,Time,Behavior type,Stop (s).x
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,22523,22626,NA,NA,NA,NA,751.205,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,22523,22626,NA,NA,NA,NA,754.64,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,22772,23401,NA,NA,NA,NA,759.51,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,22772,23401,NA,NA,NA,NA,780.49,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,23473,23661,NA,NA,NA,NA,782.892,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,23473,23661,NA,NA,NA,NA,789.162,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,23716,23806,NA,NA,NA,NA,790.995,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,23716,23806,NA,NA,NA,NA,793.998,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,23858,23907,NA,NA,NA,NA,795.732,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,23858,23907,NA,NA,NA,NA,797.367,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,23957,24013,NA,NA,NA,NA,799.033,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,23957,24013,NA,NA,NA,NA,800.902,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,24071,24080,NA,NA,NA,NA,802.837,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,24071,24080,NA,NA,NA,NA,803.137,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,24184,24329,NA,NA,NA,NA,806.605,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,24184,24329,NA,NA,NA,NA,811.442,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,24527,24836,NA,NA,NA,NA,818.045,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,24527,24836,NA,NA,NA,NA,828.352,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,25554,25554,NA,NA,NA,NA,852.3,POINT,852.3
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29637,29671,NA,NA,NA,NA,988.482,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29637,29671,NA,NA,NA,NA,989.615,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29690,29756,NA,NA,NA,NA,990.248,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29690,29756,NA,NA,NA,NA,992.45,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29780,29876,NA,NA,NA,NA,993.25,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29780,29876,NA,NA,NA,NA,996.453,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29894,29941,NA,NA,NA,NA,997.053,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29894,29941,NA,NA,NA,NA,998.62,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29996,30040,NA,NA,NA,NA,1000.455,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29996,30040,NA,NA,NA,NA,1001.923,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,alternating gaze,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30063,30174,NA,NA,NA,NA,1002.69,POINT,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30235,30368,NA,NA,NA,NA,1008.427,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30235,30368,NA,NA,NA,NA,1012.863,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30407,30417,NA,NA,NA,NA,1014.163,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30407,30417,NA,NA,NA,NA,1014.497,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30459,30479,NA,NA,NA,NA,1015.898,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30459,30479,NA,NA,NA,NA,1016.565,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30521,30672,NA,NA,NA,NA,1017.965,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30521,30672,NA,NA,NA,NA,1023.002,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30697,30939,NA,NA,NA,NA,1023.837,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30697,30939,NA,NA,NA,NA,1031.907,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30999,31039,NA,NA,NA,NA,1033.908,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30999,31039,NA,NA,NA,NA,1035.243,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,31168,31168,NA,NA,NA,NA,1039.545,POINT,1039.545
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,31810,31810,NA,NA,NA,NA,1060.958,POINT,1060.958
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,32290,32290,NA,NA,NA,NA,1076.968,POINT,1076.968
